SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT,HOUSING_SCORE,PREV_AVG_AC_RATIO,CNT_MISSED_MIN,CNT_PREV_LOANS,CNT_ACCEPTED_LOANS,SUM_OF_AMT_CREDIT_SUM_OVERDUE,SUM_OF_AMT_CREDIT_MAX_OVERDUE,SUM_OF_CREDIT_DAY_OVERDUE,SUM_OF_AMT_CREDIT_SUM,SUM_OF_STATUS
352100,0,1,F,0,1,90000.0,261000.0,28237.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-18403,-2910,-5717.0,-1932,young,1,1,0,1,white,2.0,2,FRIDAY,13,1,1,1,1,Business Entity Type 3,0.083205795997342,0.2750003523983893,0.0,0.0,-1481.0,1,0.0,0.1185653266295284,0.0,5,4.0,0.0,0.0,0,156721.5,0.0
352498,0,1,F,1,1,112500.0,319500.0,17329.5,Accompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-8424,-455,-1902.0,-1100,no car,1,1,1,1,other,2.0,2,WEDNESDAY,9,1,1,1,1,Government,0.4325548960634384,0.1276987943727713,1.0,1.0,-994.0,1,8.0,0.0957486377191475,1.0,10,4.0,0.0,0.0,0,83038.5,0.0
352646,0,1,F,1,1,225000.0,485901.0,24939.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-21076,-302,-3250.0,-4593,no car,1,1,0,1,blue,1.0,3,FRIDAY,9,1,1,1,1,School,0.5691387455564032,0.5082869913916046,0.0,0.0,-2383.0,1,0.0,0.0675650574806161,10.0,4,4.0,0.0,0.0,0,1534343.535,1.0
352741,0,1,M,1,0,121500.0,290088.0,21240.0,Accompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.006852,-18304,-1954,-8766.0,-1370,no car,1,1,0,0,blue,1.0,3,WEDNESDAY,10,1,1,1,1,Business Entity Type 3,0.3299927483267616,0.4812493411434029,7.0,1.0,-411.0,1,6.0,0.0470423464734403,5.0,6,3.0,0.0,348.435,0,899797.5,0.0
352940,0,1,M,0,1,126000.0,1006920.0,42790.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-17328,-902,-5742.0,-855,new,1,1,0,1,blue,3.0,2,SATURDAY,17,1,0,1,0,Other,0.1690387173288184,0.3589512285783967,2.0,0.0,-704.0,1,0.0,0.2011700639911853,0.0,1,1.0,0.0,0.0,0,180000.0,0.0
352968,0,1,M,0,0,202500.0,862560.0,30690.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.01885,-11456,-227,-2642.0,-3991,aging,1,1,0,1,white,4.0,2,SUNDAY,15,1,1,1,1,Business Entity Type 3,0.1912720366821508,0.5762088360175724,1.0,0.0,-2374.0,1,0.0,0.1247075913721155,0.0,4,3.0,0.0,0.0,0,3981033.54,0.0
353197,0,1,F,1,1,270000.0,1042560.0,40702.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-12651,-1354,-6659.0,-873,no car,1,1,0,1,blue,4.0,2,MONDAY,11,1,1,1,1,Restaurant,0.6426110067056688,0.4101025731788671,2.0,0.0,-338.0,0,5.0,0.11,0.0,1,1.0,0.0,0.0,0,1057216.5,0.0
353282,0,1,F,1,1,189000.0,547344.0,28075.5,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018029,-20858,365243,-10716.0,-4235,no car,1,1,0,1,other,1.0,3,THURSDAY,10,1,1,1,1,XNA,0.6453734338900983,0.1198779608955348,0.0,0.0,-251.0,1,3.0,0.11172,0.0,1,1.0,0.0,0.0,0,1072062.0,0.0
353572,0,1,F,0,0,63000.0,566055.0,16681.5,Accompanied,State servant,Secondary / secondary special,Married,House / apartment,0.031329,-16553,-6638,-7320.0,-108,new,1,1,0,1,white,2.0,2,MONDAY,16,1,1,1,1,Medicine,0.6259292256373344,0.2188590822283744,0.0,0.0,-220.0,1,0.0,0.0916996003552398,3.0,3,2.0,0.0,0.0,0,1683306.0,0.0
353674,0,1,F,1,1,135000.0,675000.0,32472.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18975,-473,-3018.0,-2509,no car,1,1,0,1,blue,2.0,2,THURSDAY,14,1,1,1,1,Security,0.597770125935829,0.1131963530622281,0.0,0.0,-1666.0,1,1.0,0.1009707397418064,0.0,12,7.0,0.0,12276.0,0,1261562.4,0.0
354137,0,1,M,1,0,247500.0,1256400.0,36864.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.018801,-11406,-916,-4256.0,-3158,no car,1,1,0,1,blue,3.0,2,THURSDAY,14,1,1,1,1,Business Entity Type 3,0.0265136695281503,0.2837118826350007,3.0,0.0,-604.0,0,0.0,0.0825633438874032,0.0,4,3.0,0.0,0.0,0,4537795.5,0.0
354315,0,1,F,1,0,112500.0,127350.0,13639.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-17111,-2370,-4545.0,-662,no car,1,1,0,1,blue,3.0,2,WEDNESDAY,17,1,1,1,1,Industry: type 3,0.5317926654215133,0.1034490521267516,1.0,1.0,-1106.0,1,2.0,0.0941041978254336,0.0,20,9.0,0.0,14732.775,0,1531791.63,0.0
354550,0,0,F,1,1,157500.0,450000.0,22500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-16311,-2030,-10435.0,-4977,no car,1,1,1,1,blue,3.0,2,TUESDAY,11,1,1,1,1,School,0.253098700334063,0.4066174366275036,2.0,1.0,-590.0,1,6.0,0.1025195687490769,0.0,1,1.0,0.0,0.0,0,366300.0,0.0
354661,0,1,M,0,0,360000.0,485640.0,38938.5,Unaccompanied,Working,Higher education,Single / not married,With parents,0.032561,-11978,-1360,-1519.0,-1169,young,1,1,1,1,blue,1.0,1,SATURDAY,10,1,1,1,1,Business Entity Type 3,0.432136285295136,0.511891801533151,0.0,0.0,-1270.0,0,0.0,0.0796407397740407,0.0,1,1.0,0.0,0.0,0,6099057.0,0.0
354966,0,1,F,1,1,157500.0,872415.0,58666.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007305,-21532,365243,-12453.0,-4008,no car,1,1,1,1,other,2.0,3,FRIDAY,12,1,1,1,1,XNA,0.3074315801919172,0.5549467685334323,2.0,0.0,-505.0,1,2.0,0.0896332429990966,0.0,3,2.0,495.0,29066.67,651,1148911.38,0.0
355225,0,1,M,0,1,157500.0,1373521.5,40158.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625,-9071,-435,-380.0,-1747,aging,1,1,0,1,blue,1.0,2,FRIDAY,17,1,1,1,0,Business Entity Type 3,0.6404989501314414,0.3539876078507373,0.0,0.0,-98.0,1,5.0,0.112293245867476,0.0,3,3.0,0.0,0.0,0,1402780.5,0.0
355457,0,1,F,0,0,90000.0,432000.0,20268.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0145199999999999,-14172,-192,-1782.0,-4170,new,1,1,0,1,blue,2.0,2,TUESDAY,15,1,1,0,0,Medicine,0.1761548431429933,0.1766525794312139,0.0,0.0,-181.0,1,0.0,0.1215896646132785,0.0,1,1.0,0.0,0.0,0,774000.0,0.0
355581,0,1,F,1,1,225000.0,770292.0,32764.5,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.003813,-21542,365243,-4757.0,-4336,no car,1,1,0,1,other,2.0,2,SATURDAY,7,1,1,1,1,XNA,0.3720796040341101,0.4083588531230431,2.0,1.0,-735.0,1,9.0,0.0620185830972843,0.0,8,4.0,0.0,0.0,0,4275679.95,0.0
355998,0,1,F,1,0,202500.0,450000.0,27324.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-10332,-1314,-992.0,-1083,no car,1,1,0,1,blue,3.0,2,MONDAY,9,1,0,1,0,Services,0.5367278183915892,0.1556893746835917,0.0,0.0,0.0,1,1.0,0.1139435150923104,0.0,5,2.0,0.0,0.0,0,1249677.0,0.0
356002,0,1,F,0,1,157500.0,450000.0,35685.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19460,-665,-5847.0,-3022,aging,1,1,0,1,white,2.0,2,MONDAY,10,1,1,1,1,Self-employed,0.451201661568081,0.2263473957097693,0.0,0.0,-1901.0,1,4.0,0.0692590755931301,2.0,13,4.0,0.0,8011.62,0,7823524.5,1.0
356300,0,1,F,0,0,121500.0,104256.0,10813.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-15908,-3154,-1574.0,-729,aging,1,1,1,1,blue,3.0,2,TUESDAY,11,1,1,1,1,Medicine,0.7030475891431283,0.1455428133497032,0.0,0.0,-2971.0,1,2.0,0.0423700608369692,0.0,2,1.0,0.0,0.0,0,198063.0,1.0
356469,0,1,F,0,1,270000.0,675000.0,53460.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-11813,-2833,-5431.0,-2556,aging,1,1,0,1,white,5.0,1,FRIDAY,10,1,0,1,1,Trade: type 7,0.6563891894245834,0.3556387169923543,2.0,0.0,-952.0,1,0.0,0.1083288080096801,2.0,15,4.0,0.0,0.0,0,1422000.0,0.0
356560,0,0,M,0,1,135000.0,180000.0,9000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.022625,-10162,-224,-5017.0,-2814,young,1,1,0,1,white,1.0,2,THURSDAY,12,1,1,1,0,Business Entity Type 3,0.2243419328535264,0.4170996682522097,0.0,0.0,0.0,1,3.0,0.1195400204435322,0.0,2,2.0,0.0,0.0,0,117443.7,0.0
356614,0,1,M,0,1,112500.0,97038.0,8428.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0072739999999999,-12885,-2383,-2038.0,-4441,old,1,1,1,1,blue,2.0,2,FRIDAY,13,1,1,1,0,Business Entity Type 3,0.4520194308376602,0.2044226253763287,0.0,0.0,-1659.0,1,0.0,0.0450499987277677,0.0,1,1.0,0.0,0.0,0,337500.0,0.0
356737,0,1,F,1,0,121500.0,179865.0,14341.5,Accompanied,Working,Secondary / secondary special,Married,With parents,0.010643,-11855,-316,-5676.0,-2569,no car,1,1,0,1,white,4.0,2,MONDAY,14,1,1,0,0,Business Entity Type 3,0.1979030637096492,0.1745642655572634,0.0,0.0,-403.0,1,0.0,0.2039406318082788,0.0,4,1.0,0.0,0.0,0,269732.61,0.0
357104,0,1,F,1,1,67500.0,162000.0,7879.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-13230,-3694,-4779.0,-4263,no car,0,1,0,1,blue,2.0,2,WEDNESDAY,9,1,1,1,0,Other,0.2046808675058982,0.6075573001388961,0.0,0.0,-397.0,1,1.0,0.1261632919327798,0.0,5,3.0,0.0,0.0,0,108000.0,0.0
357224,0,0,F,0,0,90000.0,180000.0,9000.0,Accompanied,Working,Incomplete higher,Single / not married,House / apartment,0.0084739999999999,-7741,-780,-2590.0,-420,old,0,1,0,1,white,1.0,2,SATURDAY,13,1,1,1,0,Postal,0.0916274473254953,0.0638048444715178,0.0,0.0,0.0,1,3.0,0.0593900924520491,0.0,1,1.0,0.0,0.0,0,1070469.0,0.0
357349,0,1,M,0,0,202500.0,296280.0,16200.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0105,-14040,-1665,-2988.0,-2988,classic,1,1,0,1,blue,2.0,3,THURSDAY,18,1,1,0,0,Transport: type 4,0.367604974372748,0.4471785780453068,0.0,0.0,-1768.0,1,0.0,0.1024750232827001,0.0,2,2.0,0.0,0.0,0,440423.19,3.0
357451,0,1,F,0,1,90000.0,284400.0,19134.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-11962,-3931,-601.0,-1840,middle,1,1,0,1,white,4.0,2,MONDAY,16,1,1,1,0,Other,0.0889017660283255,0.5478104658520093,0.0,0.0,-1041.0,1,1.0,0.1103827822544652,0.0,6,6.0,0.0,0.0,0,109125.0,0.0
357525,0,1,M,0,1,179100.0,254700.0,25321.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,-24190,-826,-8941.0,-4545,aging,1,1,0,1,blue,2.0,2,SATURDAY,8,1,1,1,1,Security Ministries,0.6090311582809871,0.2793353208976285,2.0,1.0,-63.0,1,5.0,0.0813000935176579,0.0,3,3.0,0.0,0.0,0,845705.97,0.0
357936,0,1,F,1,0,135000.0,398016.0,24349.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-17133,-1378,-5416.0,-695,no car,0,1,0,1,other,2.0,3,FRIDAY,13,1,1,1,0,Other,0.6492972730708001,0.4902575124990026,7.0,1.0,-599.0,1,2.0,0.0895149181451284,0.0,4,4.0,0.0,7541.145,0,4187250.0,0.0
358004,0,1,F,1,0,117000.0,490495.5,28156.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-20406,-548,-8681.0,-3431,no car,0,1,1,1,other,2.0,2,FRIDAY,15,1,1,1,1,Restaurant,0.3313479179379248,0.5549467685334323,0.0,0.0,-1701.0,1,4.0,0.0993500142267748,0.0,3,2.0,0.0,0.0,0,702158.4,0.0
358392,0,1,M,1,1,360000.0,835605.0,27085.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-19714,-217,-1439.0,-690,no car,1,1,0,1,white,3.0,2,SATURDAY,11,1,1,0,0,Industry: type 6,0.3524210227966839,0.4596904504249018,3.0,0.0,-335.0,0,0.0,0.1016396941134625,0.0,1,1.0,0.0,0.0,0,810000.0,0.0
358415,0,1,M,0,0,38250.0,454500.0,17608.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.005084,-22902,365243,-2386.0,-4482,old,1,1,0,1,other,2.0,2,FRIDAY,10,1,1,1,1,XNA,0.3704308733426457,0.3062022983135042,2.0,1.0,-787.0,1,2.0,0.0450501140526716,0.0,2,1.0,0.0,1201.05,0,607500.0,0.0
358482,0,1,F,1,1,135000.0,630000.0,32296.5,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.026392,-18787,-10791,-4834.0,-2346,no car,1,1,0,1,white,1.0,2,SATURDAY,12,1,1,1,1,Kindergarten,0.3223130335122772,0.2608559142068693,0.0,0.0,0.0,1,4.0,0.1773000594177064,0.0,1,1.0,0.0,0.0,0,344520.0,0.0
358897,0,1,M,0,1,180000.0,922500.0,27103.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-18108,-2856,-1393.0,-1665,middle,0,1,0,1,blue,2.0,2,THURSDAY,13,1,1,1,1,Housing,0.3764889966403403,0.4830501881366946,0.0,0.0,-412.0,0,0.0,0.0730832109457556,6.0,13,3.0,0.0,0.0,0,1119001.5,0.0
358976,0,1,M,0,1,112500.0,295254.0,16146.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-18206,-1785,-1487.0,-1711,aging,1,1,0,1,blue,2.0,3,FRIDAY,8,1,1,1,1,Self-employed,0.5582645723315799,0.2225807646753351,0.0,0.0,-459.0,1,2.0,0.051176431688658,1.0,8,2.0,0.0,0.0,0,260971.605,0.0
359472,1,0,F,1,1,112500.0,270000.0,13500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-13296,-925,-7102.0,-4525,no car,0,1,0,1,white,2.0,2,SATURDAY,12,1,1,1,1,Other,0.633338484394744,0.4294236843421945,1.0,0.0,-658.0,1,3.0,0.2056200704816244,0.0,1,1.0,0.0,0.0,0,0.0,0.0
359683,0,1,M,0,1,135000.0,170640.0,11533.5,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.00733,-13270,-3392,-537.0,-544,old,1,1,0,1,blue,1.0,2,TUESDAY,12,1,0,1,0,Transport: type 4,0.5017840839263286,0.2970866116472028,0.0,0.0,-338.0,1,7.0,0.0777651566990557,0.0,2,2.0,0.0,8932.5,0,1179450.0,0.0
359688,0,1,M,0,1,103500.0,481495.5,36130.5,Accompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-20166,365243,-308.0,-3648,old,1,1,0,1,other,2.0,2,THURSDAY,14,1,1,1,1,XNA,0.2611682579312597,0.5726825047161584,6.0,0.0,0.0,0,2.0,0.156600264142637,0.0,1,1.0,0.0,6489.0,0,1678973.67,0.0
359699,0,1,F,1,1,180000.0,414792.0,21177.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018801,-17397,-3938,-6932.0,-922,no car,1,1,0,1,white,1.0,2,WEDNESDAY,9,1,1,1,1,Self-employed,0.5685756080898808,0.4578995512067301,4.0,2.0,-2506.0,1,8.0,0.0771697334487024,0.0,6,3.0,0.0,0.0,0,764010.0,0.0
360008,1,1,M,1,0,112500.0,225000.0,18040.5,Accompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.030755,-9492,-199,-3862.0,-2015,no car,0,1,1,1,other,1.0,2,MONDAY,16,1,1,1,0,Construction,0.5096497559045563,0.4632753280912678,0.0,0.0,-739.0,0,6.0,0.2056196120689655,0.0,1,1.0,0.0,0.0,0,829048.5,0.0
360019,0,1,M,0,1,405000.0,711072.0,30019.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.006852,-19295,-9190,-6279.0,-2824,old,1,1,0,1,white,2.0,3,THURSDAY,12,1,1,1,1,Medicine,0.1945369992894144,0.2103502286944494,12.0,0.0,-1218.0,1,5.0,0.0829860620582582,0.0,4,2.0,0.0,20250.0,0,27585000.0,32.0
360132,0,1,F,1,1,162000.0,1024740.0,49428.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.002042,-11325,-1482,-2643.0,-2633,no car,1,1,0,1,white,2.0,3,WEDNESDAY,10,1,1,1,1,Business Entity Type 3,0.0516090075435168,0.4992720153045617,4.0,0.0,0.0,1,4.0,0.0663202999904452,0.0,6,3.0,0.0,0.0,0,2313992.16,33.0
360195,0,1,F,1,0,135000.0,390960.0,20092.5,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0.007114,-19415,-121,-3435.0,-2922,no car,1,1,0,1,blue,1.0,2,MONDAY,12,1,1,1,1,Industry: type 3,0.1478610679822954,0.7886807751817684,4.0,2.0,-6.0,1,3.0,0.1911899665868298,0.0,2,2.0,0.0,0.0,0,109350.0,0.0
360369,0,1,F,1,1,58500.0,679500.0,21919.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-9849,-2647,-690.0,-906,no car,1,1,0,1,blue,5.0,2,SATURDAY,11,1,1,1,1,Other,0.0371201268867679,0.180887977767074,1.0,1.0,-1407.0,1,3.0,0.0662500859107041,0.0,2,1.0,0.0,49.5,0,698701.41,0.0
360573,0,1,F,1,1,157500.0,225000.0,12694.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-23948,365243,-6279.0,-4138,no car,1,1,0,1,other,2.0,2,WEDNESDAY,10,1,1,1,1,XNA,0.3768483959617461,0.1986200451074864,3.0,0.0,-762.0,1,4.0,0.1042249888667042,0.0,5,5.0,0.0,7260.12,0,725857.02,0.0
360617,0,1,M,0,0,207000.0,545040.0,27814.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010643,-12317,-1297,-4456.0,-4434,middle,1,1,0,1,blue,3.0,2,THURSDAY,14,0,0,0,1,Self-employed,0.4210481939317294,0.5814837058057234,0.0,0.0,-617.0,1,2.0,0.0516699699699699,0.0,2,1.0,0.0,0.0,0,71505.0,0.0
360811,0,1,F,1,1,148500.0,776254.5,24502.5,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.018029,-12591,-504,-4393.0,-1264,no car,1,1,0,1,white,1.0,3,MONDAY,7,1,1,1,0,Business Entity Type 3,0.2036965806095953,0.3723336657058204,5.0,0.0,-967.0,1,3.0,0.1336385341101153,0.0,6,2.0,0.0,0.0,0,1186196.445,0.0
361107,0,1,M,0,1,189000.0,781920.0,47965.5,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.007305,-23650,365243,-15686.0,-4129,aging,1,1,0,1,other,2.0,3,MONDAY,7,1,1,0,1,XNA,0.4149517230687857,0.4614823912998385,4.0,0.0,-1216.0,0,1.0,0.1102166414438022,0.0,3,2.0,0.0,58123.350000000006,0,1193226.795,0.0
361204,0,1,F,1,1,67500.0,81000.0,7056.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17587,-3411,-6823.0,-1139,no car,1,1,0,1,blue,2.0,2,MONDAY,12,1,1,1,1,School,0.5582915354617412,0.375711009574066,3.0,2.0,-1727.0,1,1.0,0.1000925367369651,0.0,5,2.0,0.0,0.0,0,1544089.5,0.0
361590,0,1,F,1,0,90000.0,99000.0,7789.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.020713,-12955,-4202,-336.0,-4802,no car,0,1,1,1,white,3.0,3,TUESDAY,12,1,1,1,1,Business Entity Type 3,0.4162370094557444,0.3556387169923543,0.0,0.0,-1598.0,1,10.0,0.1156972169339182,6.0,6,5.0,0.0,0.0,0,3217729.5,2.0
361908,0,1,M,1,1,157500.0,635962.5,22972.5,Accompanied,Pensioner,Lower secondary,Married,House / apartment,0.020246,-23737,365243,-11394.0,-4022,no car,1,1,0,1,other,2.0,3,SUNDAY,7,1,1,1,1,XNA,0.0335213315480106,0.5919766183185521,0.0,0.0,-622.0,1,0.0,0.1323455962934756,0.0,9,9.0,0.0,0.0,0,157500.0,0.0
361920,1,1,F,1,1,45000.0,1800000.0,62698.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-23681,365243,-3102.0,-4685,no car,1,1,0,1,other,2.0,2,SATURDAY,11,1,1,1,1,XNA,0.5883024191619519,0.7623356180684377,7.0,1.0,-258.0,1,4.0,0.1188860222979821,0.0,1,1.0,0.0,0.0,0,631670.85,0.0
361966,0,1,F,1,1,157500.0,640080.0,24259.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.020713,-16686,-8859,-7111.0,-170,no car,1,1,0,1,blue,2.0,3,THURSDAY,12,1,1,1,1,Kindergarten,0.5945639599374273,0.2055981385493208,6.0,0.0,-1821.0,1,6.0,0.145146765641268,0.0,11,3.0,0.0,7717.5,0,1188451.71,0.0
362178,0,1,M,0,1,135000.0,305221.5,18306.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-9711,-410,-3251.0,-2332,young,1,1,0,1,white,2.0,2,SUNDAY,9,1,1,1,1,Business Entity Type 3,0.4566763104840981,0.524496446363472,3.0,1.0,-536.0,1,5.0,0.0933399858836128,0.0,2,1.0,0.0,0.0,0,241200.0,0.0
362396,0,1,M,1,1,135000.0,225000.0,24363.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-10042,-132,-4553.0,-148,no car,1,1,0,1,blue,2.0,2,THURSDAY,8,1,1,1,1,Other,0.259446149739043,0.5902333386185574,1.0,0.0,0.0,0,1.0,0.1732778612550233,0.0,11,5.0,0.0,4378.32,0,296316.0,0.0
362448,0,1,M,0,0,157500.0,269550.0,14620.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-11685,-491,-5319.0,-3966,middle,0,1,0,1,blue,2.0,2,FRIDAY,10,1,1,1,1,Business Entity Type 3,0.7485047044345554,0.3457848024695955,0.0,0.0,-680.0,1,0.0,0.1024737210932025,0.0,1,1.0,0.0,0.0,0,867475.44,2.0
362535,0,1,M,0,1,112500.0,405000.0,14544.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.031329,-14862,365243,-7464.0,-5694,middle,1,1,1,1,other,3.0,2,SUNDAY,11,1,1,1,1,XNA,0.3106675618755681,0.3740208032583212,0.0,0.0,-1950.0,1,3.0,0.1345285939321181,2.0,7,5.0,0.0,0.0,0,225000.0,0.0
362861,0,1,M,0,1,360000.0,770292.0,30676.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-14815,-3378,-2298.0,-5567,middle,1,1,0,1,white,2.0,2,SUNDAY,14,1,1,1,1,Construction,0.4657998024774978,0.3723336657058204,3.0,1.0,0.0,0,1.0,0.1433812912657788,0.0,3,2.0,0.0,0.0,0,3872592.0,0.0
363089,0,1,M,0,0,315000.0,255960.0,20353.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-11266,-844,-5226.0,-3437,middle,1,1,0,1,other,2.0,2,MONDAY,9,1,1,1,0,Business Entity Type 3,0.6299091618700898,0.178760465484575,2.0,2.0,-3392.0,0,5.0,0.093340014900486,0.0,1,1.0,0.0,0.0,0,7883205.3,12.0
363160,0,1,M,0,1,202500.0,545040.0,35617.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-10004,-1688,-4525.0,-2523,middle,1,1,0,1,white,2.0,3,FRIDAY,13,1,1,1,1,Self-employed,0.5064688600565057,0.3077366963789207,6.0,2.0,0.0,0,3.0,0.1846095488569694,0.0,1,1.0,0.0,15614.46,0,2588040.0,0.0
363502,0,1,M,0,1,139500.0,1006920.0,42790.5,Accompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,-22595,365243,-10655.0,-4699,aging,1,1,0,1,other,2.0,2,WEDNESDAY,12,1,1,1,1,XNA,0.2374096013812732,0.5832379256761245,0.0,0.0,0.0,1,2.0,0.0475249831448048,0.0,3,2.0,0.0,0.0,0,298426.5,0.0
363608,0,1,M,0,1,270000.0,450000.0,24543.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-14856,-510,-922.0,-2504,young,1,1,0,1,blue,1.0,2,TUESDAY,8,1,0,1,0,Business Entity Type 3,0.6352001480782548,0.3077366963789207,0.0,0.0,-1175.0,1,6.0,0.057648473032124,2.0,19,4.0,0.0,0.0,0,9064474.11,0.0
363743,0,1,F,1,1,180000.0,555273.0,16366.5,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-11264,-2355,-9158.0,-3849,no car,1,1,0,1,blue,2.0,3,FRIDAY,8,1,1,1,1,Business Entity Type 2,0.4394592891333869,0.4543210601605785,0.0,0.0,-1872.0,1,3.0,0.1464810318504757,0.0,5,5.0,0.0,0.0,0,6678617.67,0.0
363794,0,1,F,0,0,225000.0,675000.0,53460.0,Accompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14122,-4402,-1075.0,-1570,old,0,1,1,1,white,2.0,3,WEDNESDAY,12,1,1,1,1,Self-employed,0.4117965689535414,0.248535557339522,0.0,0.0,-1556.0,1,1.0,0.1132001519660609,0.0,2,1.0,0.0,0.0,0,4795578.0,0.0
